date,Implied_Risk_Aversion
2009-10-01,4.47228652347821
2009-10-02,0.3904963017617765
2009-10-05,2.116050682796299
2009-10-06,4.9901252012342505
2009-10-07,13.835543877147447
2009-10-08,19.02789929252516
2009-10-09,22.20211264450573
2009-10-12,33.985477973557266
2009-10-13,36.40048253995275
2009-10-14,20.52608532190953
2009-10-15,26.63827277555191
2009-10-16,41.17279962873214
2009-10-19,31.176523380092288
2009-10-20,32.13445450372225
2009-10-21,28.598468364039242
2009-10-22,34.78898198733049
2009-10-23,52.56045589232464
2009-10-26,44.42493887766571
2009-10-27,46.44735725233071
2009-10-28,56.0841530447981
2009-10-29,38.08169039608827
2009-10-30,36.872994155827705
2009-11-02,33.25982916917113
2009-11-03,29.216979588503055
2009-11-04,29.6329557566252
2009-11-05,22.35625192391128
2009-11-06,40.29636517189217
2009-11-09,50.59630165951085
2009-11-10,48.71443329131013
2009-11-11,50.1502876019074
2009-11-12,55.347466818486545
2009-11-13,62.46637902157104
2009-11-16,53.232327710945796
2009-11-17,64.92612798711774
2009-11-18,73.48255217979707
2009-11-19,72.20899439063562
2009-11-20,84.12862634741599
2009-11-23,105.64237489032865
2009-11-24,100.74904988601872
2009-11-25,90.76164884724605
2009-11-27,90.64945210759723
2009-11-30,80.59751997942935
2009-12-01,72.59463867897163
2009-12-02,107.05701212824187
2009-12-03,96.91455378201995
2009-12-04,95.41887979802885
2009-12-07,94.66070574999134
2009-12-08,94.01155653784213
2009-12-09,77.41119982620607
2009-12-10,79.6414083099621
2009-12-11,77.3778330497979
2009-12-14,82.75399303123173
2009-12-15,80.9174900528573
2009-12-16,81.19417251232224
2009-12-17,69.63808165355731
2009-12-18,57.08278467677151
2009-12-21,70.65324929430858
2009-12-22,75.68978085447453
2009-12-23,76.40118158979124
2009-12-24,82.87585089341106
2009-12-28,79.77738509708021
2009-12-29,77.0752814688524
2009-12-30,72.37449003846092
2009-12-31,61.0233179921289
2010-01-04,57.005941264418524
2010-01-05,64.07144560228733
2010-01-06,85.27065462813151
2010-01-07,95.92364816767412
2010-01-08,100.73828026144048
2010-01-11,111.58848403799685
2010-01-12,134.38958146079133
2010-01-13,51.79584567421533
2010-01-14,65.53570582049075
2010-01-15,77.73569697022411
2010-01-19,30.286480851354632
2010-01-20,41.05670650582719
2010-01-21,14.30591143987154
2010-01-22,-6.450211805276132
2010-01-25,-16.619460178010026
2010-01-26,-11.221417086216602
2010-01-27,-14.304114181231549
2010-01-28,-12.513675730740797
2010-01-29,-18.28307276625132
2010-02-01,-21.84383924134985
2010-02-02,-13.031107023128962
2010-02-03,-6.581500202121699
2010-02-04,-9.066955825976926
2010-02-05,-14.937162052977108
2010-02-08,-15.66949740926432
2010-02-09,-17.624823578013803
2010-02-10,-11.985890920416265
2010-02-11,-12.419986809599315
2010-02-12,-9.759013590276956
2010-02-16,-10.836426611230351
2010-02-17,-6.075715252407212
2010-02-18,-4.99043208192608
2010-02-19,-3.7605855627659657
2010-02-22,-3.876670965209609
2010-02-23,-3.600567473177262
2010-02-24,-5.878339690373999
2010-02-25,-4.533563211876273
2010-02-26,-4.834938165589491
2010-03-01,-4.1509937475028496
2010-03-02,-2.1312410766327066
2010-03-03,-0.6167465144359935
2010-03-04,0.37973969138511277
2010-03-05,0.26431637798011587
2010-03-08,3.2847863828324635
2010-03-09,3.2360518692056175
2010-03-10,3.345733674148358
2010-03-11,3.6511411766459854
2010-03-12,4.47395222372409
2010-03-15,4.809588787741515
2010-03-16,4.33435901698511
2010-03-17,5.995930011452685
2010-03-18,6.7200180379242695
2010-03-19,5.992365336136822
2010-03-22,4.342811583357079
2010-03-23,5.168145545637876
2010-03-24,5.952349345841316
2010-03-25,4.475093928551194
2010-03-26,4.135406337275811
2010-03-29,4.588038539741007
2010-03-30,6.1810454286978604
2010-03-31,6.408758259977741
2010-04-01,5.780786269145162
2010-04-05,7.3769117863521565
2010-04-06,8.178284020139756
2010-04-07,8.233277652217346
2010-04-08,7.147187843640756
2010-04-09,7.626789714304037
2010-04-12,8.830445984757137
2010-04-13,9.044770794109073
2010-04-14,8.957519770705169
2010-04-15,10.68015867868423
2010-04-16,10.656548073901815
2010-04-19,7.443514626766986
2010-04-20,7.599032894219799
2010-04-21,9.041195688170909
2010-04-22,8.399976232188587
2010-04-23,8.32842765924995
2010-04-26,9.17610028163981
2010-04-27,8.815458884228354
2010-04-28,4.034546184729907
2010-04-29,4.553891424251768
2010-04-30,6.093600342763387
2010-05-03,4.106202666723761
2010-05-04,5.120638691375726
2010-05-05,1.3171441899439402
2010-05-06,-0.015416314062445013
2010-05-07,-3.430765399230544
2010-05-10,-4.429845628980205
2010-05-11,-0.024538927102349724
2010-05-12,-0.44686608306284203
2010-05-13,0.6108863179294186
2010-05-14,-0.2596721578392289
2010-05-17,-1.8478261234390023
2010-05-18,-1.7657919943680598
2010-05-19,-3.0137289113054133
2010-05-20,-3.250567901805395
2010-05-21,-5.379377475223787
2010-05-24,-4.199220221556635
2010-05-25,-5.13853229622753
2010-05-26,-5.233241177470485
2010-05-27,-5.676757324431897
2010-05-28,-2.9066137803256265
2010-06-01,-3.6912472115945496
2010-06-02,-4.500514092433304
2010-06-03,-2.9536332152340803
2010-06-04,-2.829441908132488
2010-06-07,-4.523128614459357
2010-06-08,-5.054264132387959
2010-06-09,-4.420104367399082
2010-06-10,-4.5929074120696
2010-06-11,-2.88996924734955
2010-06-14,-2.777442815702254
2010-06-15,-2.6954929183539105
2010-06-16,-1.4199716082653668
2010-06-17,-1.4474327757848389
2010-06-18,-1.3495051676224543
2010-06-21,-1.4370075064586285
2010-06-22,-1.529887331953728
2010-06-23,-2.1265039654144027
2010-06-24,-2.4423310992054033
2010-06-25,-3.0862234733927325
2010-06-28,-2.9389653551737602
2010-06-29,-3.017037420399102
2010-06-30,-4.357134260792757
2010-07-01,-4.694066130687337
2010-07-02,-4.67125504807922
2010-07-06,-4.796059584427377
2010-07-07,-4.310606898553817
2010-07-08,-2.936325775692345
2010-07-09,-2.5667751771313383
2010-07-12,-2.3700336678497496
2010-07-13,-2.3807724519665534
2010-07-14,-1.7327570497259435
2010-07-15,-1.6903195272865028
2010-07-16,-1.6622264039028734
2010-07-19,-2.7110005860014925
2010-07-20,-2.5306043365324693
2010-07-21,-2.213515777324709
2010-07-22,-2.7266854370432716
2010-07-23,-1.7270799335817018
2010-07-26,-1.4062105117242099
2010-07-27,-1.1024261010236558
2010-07-28,-1.112725853418992
2010-07-29,-1.2960228892276864
2010-07-30,-1.3190531031422983
2010-08-02,-1.3642474792854615
2010-08-03,-0.47136524512327654
2010-08-04,-0.6243595491743004
2010-08-05,-0.44054181611975196
2010-08-06,-0.4852018932565864
2010-08-09,-0.5237415910696186
2010-08-10,-0.38461227767866896
2010-08-11,-0.6090503234484275
2010-08-12,-1.7558363726768123
2010-08-13,-1.9081899020581043
2010-08-16,-2.022822991653216
2010-08-17,-1.9376748271667044
2010-08-18,-1.4705739971018477
2010-08-19,-1.422789699809093
2010-08-20,-1.9986262993728179
2010-08-23,-2.233718025429331
2010-08-24,-2.3855312000192987
2010-08-25,-2.843281391485495
2010-08-26,-2.7840863031581247
2010-08-27,-2.8989695150533525
2010-08-30,-2.3177896616872595
2010-08-31,-2.7632163614933796
2010-09-01,-2.747928797198211
2010-09-02,-1.6339392113753104
2010-09-03,-1.3730695021046464
2010-09-07,-0.9990114178528207
2010-09-08,-1.395656782918087
2010-09-09,-1.200104884102583
2010-09-10,-1.0357983903378352
2010-09-13,-0.9109695582477176
2010-09-14,-0.4846370466388696
2010-09-15,-0.4113665935782613
2010-09-16,-0.34917160890108745
2010-09-17,-0.4115456253169392
2010-09-20,-0.5743164893059678
2010-09-21,-0.08189394964751924
2010-09-22,-0.1172359014820122
2010-09-23,-0.2184595040730583
2010-09-24,-0.5137875594867803
2010-09-27,0.2006573840936666
2010-09-28,0.08341570654596171
2010-09-29,0.23044467776127583
2010-09-30,0.1776798098657983
2010-10-01,0.04018058113714174
2010-10-04,0.23495407413449387
2010-10-05,-0.057537246013309104
2010-10-06,0.6032922232916134
2010-10-07,0.6724783176414035
2010-10-08,0.6389885356533813
2010-10-11,0.7966869982852864
2010-10-12,0.7927510573368085
2010-10-13,0.8224998673591609
2010-10-14,1.0915375198611914
2010-10-15,1.0801147542042413
2010-10-18,1.067002806616181
2010-10-19,1.235794570894179
2010-10-20,0.6692655352472575
2010-10-21,1.0276630978190167
2010-10-22,1.0307059032249377
2010-10-25,1.0781303579015709
2010-10-26,1.2164002226541952
2010-10-27,1.148443286376232
2010-10-28,0.9936087705597086
2010-10-29,1.108934374689841
2010-11-01,1.092087760226722
2010-11-02,1.0855407473114578
2010-11-03,1.3953455598705882
2010-11-04,1.5304754878903872
2010-11-05,2.0928562696073825
2010-11-08,2.106728755816034
2010-11-09,2.0133878401290137
2010-11-10,1.7303379308511921
2010-11-11,1.8506594135845558
2010-11-12,1.6816982904285516
2010-11-15,1.3881347913163946
2010-11-16,1.344493958167286
2010-11-17,0.8016184989544233
2010-11-18,0.8983694092145911
2010-11-19,1.3829220813863834
2010-11-22,1.4778329139303723
2010-11-23,1.3887467719360924
2010-11-24,0.7933908231503315
2010-11-26,1.1786948070127266
2010-11-29,0.8346017821947384
2010-11-30,0.8178108770398014
2010-12-01,0.5940524063693879
2010-12-02,1.1869818452115315
2010-12-03,1.5721734753944965
2010-12-06,1.7372534624855158
2010-12-07,1.676450449222567
2010-12-08,1.6820431180253683
2010-12-09,1.7893000941456148
2010-12-10,1.8659060411626274
2010-12-13,1.9907371798853801
2010-12-14,2.1183964234347514
2010-12-15,2.147707346299125
2010-12-16,1.952817261087358
2010-12-17,2.0964334434421983
2010-12-20,1.9920462111105182
2010-12-21,2.0262888930421052
2010-12-22,2.127008490984219
2010-12-23,2.1869872248854305
2010-12-27,2.1526375764132775
2010-12-28,2.136504257753566
2010-12-29,2.169723920050517
2010-12-30,2.2557770897332974
2010-12-31,2.2134208891785985
2011-01-03,2.2856121612364144
2011-01-04,2.4904512715012848
2011-01-05,2.37977313297643
2011-01-06,2.334184077880234
2011-01-07,2.206972499529915
2011-01-10,1.9756944979031936
2011-01-11,1.8217592564611746
2011-01-12,2.242769595114395
2011-01-13,2.3439567047046785
2011-01-14,2.2319323723408786
2011-01-18,2.7588757859731796
2011-01-19,2.5854368432966934
2011-01-20,2.8048036278811703
2011-01-21,3.238353636767506
2011-01-24,3.9662978106701448
2011-01-25,3.925890456596348
2011-01-26,4.087888995594997
2011-01-27,4.126111618417188
2011-01-28,4.586911761518623
2011-01-31,4.387954070841228
2011-02-01,4.18963555079726
2011-02-02,4.2882042101876285
2011-02-03,4.422656022772558
2011-02-04,5.577514979001673
2011-02-07,5.708758820372297
2011-02-08,6.09857066480987
2011-02-09,5.787216895130683
2011-02-10,5.811603761698376
2011-02-11,5.4632345448890645
2011-02-14,5.717140525167182
2011-02-15,5.296869251047713
2011-02-16,5.116457330418234
2011-02-18,5.183046756289595
2011-02-22,5.38612745888486
2011-02-23,4.634216090816832
2011-02-24,4.941904007260866
2011-02-25,4.710154455358805
2011-02-28,5.102120805124304
2011-03-01,5.2256707288295825
2011-03-02,4.504072699365988
2011-03-03,4.435787364352891
2011-03-04,4.685316718960801
2011-03-07,4.4760625124677285
2011-03-08,3.7837082254901997
2011-03-09,3.9648404151607206
2011-03-10,3.9253771630645855
2011-03-11,3.1828173763692225
2011-03-14,3.147781838291888
2011-03-15,2.7672577121020248
2011-03-16,2.3932238145500158
2011-03-17,1.462495270819813
2011-03-18,1.873345081473601
2011-03-21,2.1748809354354006
2011-03-22,2.9084682017672505
2011-03-23,2.7007773281601573
2011-03-24,2.565836842264886
2011-03-25,3.0989935749005895
2011-03-28,3.067993960308621
2011-03-29,2.9413886383394874
2011-03-30,2.892965005912049
2011-03-31,3.0994878018295973
2011-04-01,3.1087734637142868
2011-04-04,2.965748267475404
2011-04-05,2.820297770326542
2011-04-06,2.773844766782251
2011-04-07,3.0875351034698992
2011-04-08,2.933128707515951
2011-04-11,2.759764107075218
2011-04-12,2.6179522912761866
2011-04-13,2.3891414057053617
2011-04-14,2.128641755108377
2011-04-15,2.174341505469243
2011-04-18,2.7070576240687103
2011-04-19,2.2870495903348944
2011-04-20,2.2296226091588993
2011-04-21,2.783573343968141
2011-04-25,2.968680168031675
2011-04-26,2.7560057766105865
2011-04-27,3.0160056715489896
2011-04-28,4.103574468068977
2011-04-29,4.12087486569087
2011-05-02,3.8458606587685833
2011-05-03,4.243141312613096
2011-05-04,3.840257685117876
2011-05-05,4.553080600422038
2011-05-06,4.5254926144935785
2011-05-09,5.814484663431704
2011-05-10,6.307577547516593
2011-05-11,5.504126700972524
2011-05-12,5.254200618069293
2011-05-13,4.955690632977965
2011-05-16,5.00355821948491
2011-05-17,5.598974098415086
2011-05-18,5.607198095112663
2011-05-19,6.465526055404611
2011-05-20,6.665313596386289
2011-05-23,7.896719756376396
2011-05-24,6.787343362650047
2011-05-25,7.449787965952522
2011-05-26,7.635262693049542
2011-05-27,8.132304299119085
2011-05-31,7.3252327181805965
2011-06-01,8.327235942996499
2011-06-02,7.957030738190469
2011-06-03,7.230054924488101
2011-06-06,6.9319826024244895
2011-06-07,8.2990753689263
2011-06-08,8.929467824190684
2011-06-09,8.204871302452103
2011-06-10,8.64184968906155
2011-06-13,6.909078315409885
2011-06-14,6.83705103499627
2011-06-15,7.282112889067904
2011-06-16,5.4385233063625185
2011-06-17,5.449165907067492
2011-06-20,5.5594819253683365
2011-06-21,5.751441492765809
2011-06-22,6.3995311182612955
2011-06-23,6.7368530690509925
2011-06-24,6.779567998320585
2011-06-27,7.035027708875708
2011-06-28,7.190657583458381
2011-06-29,7.691527089076494
2011-06-30,10.033099268222559
2011-07-01,10.851277473750983
2011-07-05,11.249758121835908
2011-07-06,11.336969064555223
2011-07-07,10.87328202817714
2011-07-08,10.362854884202216
2011-07-11,9.622035494438885
2011-07-12,8.20147345266988
2011-07-13,8.040962485930967
2011-07-14,7.764315033471888
2011-07-15,7.387955060450182
2011-07-18,7.499015275782427
2011-07-19,8.457092338211506
2011-07-20,8.83116064320911
2011-07-21,8.653963319837525
2011-07-22,9.92763293049771
2011-07-25,9.131013309139318
2011-07-26,8.548747369802754
2011-07-27,8.167751682622935
2011-07-28,7.055956532689873
2011-07-29,7.116926829541433
2011-08-01,6.981386555364906
2011-08-02,6.693452698767975
2011-08-03,4.466763599111009
2011-08-04,4.823089387522062
2011-08-05,1.9322390376836434
2011-08-08,2.152303149779111
2011-08-09,-0.3668702101995551
2011-08-10,1.0543470863136288
2011-08-11,-0.15323400007369828
2011-08-12,1.9023946201528315
2011-08-15,2.250695487717727
2011-08-16,2.8646987964332205
2011-08-17,2.487860117930439
2011-08-18,2.2478450348869736
2011-08-19,0.9365433879260747
2011-08-22,0.9335710662139818
2011-08-23,1.1801949146159192
2011-08-24,2.020946700948819
2011-08-25,2.5890305183845914
2011-08-26,2.092958604147083
2011-08-29,2.5005168580475847
2011-08-30,2.6827266306787303
2011-08-31,3.0377750616205867
2011-09-01,3.249660407600442
2011-09-02,2.2956604227578556
2011-09-06,1.478851694702653
2011-09-07,0.748657414670411
2011-09-08,1.6783517255535911
2011-09-09,1.174499483139571
2011-09-12,0.3379015989496592
2011-09-13,0.2581125497443214
2011-09-14,0.16347718975848832
2011-09-15,0.4306962117006151
2011-09-16,0.82112170909535
2011-09-19,0.9298825529938188
2011-09-20,0.661515237059789
2011-09-21,0.3171747143930047
2011-09-22,-0.31074803102928683
2011-09-23,-0.9888355446526841
2011-09-26,-0.6489312824096114
2011-09-27,-0.6416907022534202
2011-09-28,-0.1699119994026217
2011-09-29,-0.6920983906811213
2011-09-30,-0.37293351655163576
2011-10-03,-0.8829234453923259
2011-10-04,-1.5877569533790283
2011-10-05,-0.9822715823685245
2011-10-06,-1.079664272948407
2011-10-07,-0.6817232453012416
2011-10-10,-0.7966916070808713
2011-10-11,-0.17568945232535318
2011-10-12,-0.18816884534681882
2011-10-13,0.0313938366112317
2011-10-14,-0.19537907664658213
2011-10-17,0.10984399351772223
2011-10-18,-0.29921566471368666
2011-10-19,-0.05894995575226183
2011-10-20,0.01917869585440412
2011-10-21,-0.15845667773066494
2011-10-24,0.2385005907893933
2011-10-25,0.46288298287901497
2011-10-26,0.028483666722180664
2011-10-27,0.2930151287919713
2011-10-28,1.1688610680112737
2011-10-31,1.0543331566210694
2011-11-01,0.4004270027571784
2011-11-02,-0.14782192218610143
2011-11-03,-0.0911510240174956
2011-11-04,0.20381797361483903
2011-11-07,-0.3206540982876795
2011-11-08,-0.2671646734698931
2011-11-09,0.01303287515190353
2011-11-10,-0.5825438070210811
2011-11-11,-0.48950560365106544
2011-11-14,-0.018391738064269154
2011-11-15,-0.04183493431652299
2011-11-16,-0.009955174927327802
2011-11-17,0.019391937383363502
2011-11-18,-0.2739777858408554
2011-11-21,-0.5721499979255781
2011-11-22,-0.9803114176279222
2011-11-23,-0.9810031469434601
2011-11-25,-1.050514673305419
2011-11-28,-1.3561273866603596
2011-11-29,-0.573555333485614
2011-11-30,-0.46780347391014865
2011-12-01,0.3938938771350839
2011-12-02,-0.042706011649096515
2011-12-05,-0.29461552265013485
2011-12-06,-0.22510513919606195
2011-12-07,-0.20579623404144473
2011-12-08,-0.12831971951873902
2011-12-09,-0.6030115344568389
2011-12-12,-0.33366445802443057
2011-12-13,-0.7457046391084181
2011-12-14,-1.0005323431150976
2011-12-15,-1.2118907432692327
2011-12-16,-1.0285193966637463
2011-12-19,-1.1258421972630897
2011-12-20,-1.213076361449099
2011-12-21,-0.7303798096976537
2011-12-22,-0.7990095886520491
2011-12-23,-0.6946263549505016
2011-12-27,-0.5589475112441049
2011-12-28,-0.561825166421204
2011-12-29,-0.8083692893140875
2011-12-30,-0.6620572572747663
2012-01-03,-0.6447949280370928
2012-01-04,-0.35864619064907005
2012-01-05,-0.5151818309450203
2012-01-06,-0.5510469020432865
2012-01-09,-0.6527735531050302
2012-01-10,-0.5322872454496185
2012-01-11,-0.31813239358851886
2012-01-12,-0.3096322841263304
2012-01-13,-0.33647835247780644
2012-01-17,-0.6600101945441705
2012-01-18,-0.5508173016377024
2012-01-19,-0.4481746474059464
2012-01-20,-0.3783146381276149
2012-01-23,-0.22595377343334974
2012-01-24,-0.10171661063434699
2012-01-25,-0.2123491245937907
2012-01-26,-0.1663150705929243
2012-01-27,-0.2123849573604579
2012-01-30,-0.2766305176879937
2012-01-31,-0.42282783147366704
2012-02-01,-0.11546522047990136
2012-02-02,-0.06249757609132217
2012-02-03,-0.30820871475792366
2012-02-06,-0.06691638304730223
2012-02-07,-0.1308237600517436
2012-02-08,-0.09200139269614167
2012-02-09,-0.12521864458220883
2012-02-10,-0.19355002941186222
2012-02-13,-0.35394772936252133
2012-02-14,-0.19045629736528935
2012-02-15,-0.3081851160560223
2012-02-16,-0.37233310093158856
2012-02-17,-0.13806753163757796
2012-02-21,-0.21223013184533782
2012-02-22,-0.28615561152814056
2012-02-23,0.009580305165059179
2012-02-24,0.16158278804718768
2012-02-27,0.22791840375301572
2012-02-28,0.028955782890595392
2012-02-29,-0.01520048645947124
2012-03-01,0.11268443595467063
2012-03-02,0.17637220256465272
2012-03-05,-0.14443521262369194
2012-03-06,-0.10700132873720598
2012-03-07,-0.3015344977185677
2012-03-08,-0.26789561210944146
2012-03-09,-0.00830256623790012
2012-03-12,0.33120580448426123
2012-03-13,0.2666952970771053
2012-03-14,0.6901317359064534
2012-03-15,0.8727294224068155
2012-03-16,1.3607270329480947
2012-03-19,1.0951391115812426
2012-03-20,1.0172611725506036
2012-03-21,0.6194296397010609
2012-03-22,0.6270128014998416
2012-03-23,0.46834650246252735
2012-03-26,0.3752499086801512
2012-03-27,0.6401691539707962
2012-03-28,0.599180267874419
2012-03-29,0.4126572247629791
2012-03-30,0.2255570798204291
2012-04-02,0.3404942515346549
2012-04-03,0.3930284983655115
2012-04-04,0.24207619336617067
2012-04-05,0.01640735602358874
2012-04-09,-0.09387660520796594
2012-04-10,-0.18758364207945175
2012-04-11,-0.5043670816169443
2012-04-12,-0.28743145439053797
2012-04-13,0.07801058417742197
2012-04-16,-0.18518222657564415
2012-04-17,-0.17946831224650284
2012-04-18,0.037117947852866054
2012-04-19,0.19117814889408885
2012-04-20,0.003709607646908686
2012-04-23,-0.21719970116789983
2012-04-24,-0.4998677551776221
2012-04-25,-0.41542290887966654
2012-04-26,-0.3204259635532876
2012-04-27,-0.3496255858386268
2012-04-30,-0.37895699900610713
2012-05-01,-0.48349952375613303
2012-05-02,-0.3926195122591955
2012-05-03,-0.3869368033154554
2012-05-04,-0.4094296849193406
2012-05-07,-0.45391675933425363
2012-05-08,-0.4573055994189215
2012-05-09,-0.660378019365491
2012-05-10,-0.916551307337091
2012-05-11,-0.6690044044824685
2012-05-14,-0.7851006668502319
2012-05-15,-0.8310539113730855
2012-05-16,-0.8959324302449554
2012-05-17,-0.9911648412488775
2012-05-18,-1.3234772735751124
2012-05-21,-1.4940259182764082
2012-05-22,-1.0470730117845966
2012-05-23,-0.8110007027764711
2012-05-24,-0.8824500286666849
2012-05-25,-0.9752117796888
2012-05-29,-1.114375364933435
2012-05-30,-0.9963217601600337
2012-05-31,-1.4868994212695072
2012-06-01,-1.1472365148660058
2012-06-04,-1.5338477045671866
2012-06-05,-1.403232993692385
2012-06-06,-1.1253910476707245
2012-06-07,-0.7810574215389904
2012-06-08,-0.6734196035713952
2012-06-11,-0.750545613044474
2012-06-12,-0.6613815825557934
2012-06-13,-0.47607729988420416
2012-06-14,-0.8013463631771324
2012-06-15,-0.32565868011457083
2012-06-18,-0.1273895824259278
2012-06-19,-0.2067427950658297
2012-06-20,-0.047904893038729225
2012-06-21,-0.29455437429265663
2012-06-22,-0.5488856985657982
2012-06-25,-0.34808931818013183
2012-06-26,-0.46161628269088995
2012-06-27,-0.498764623294649
2012-06-28,-0.5526100042229292
2012-06-29,-0.7760337774001943
2012-07-02,-0.49426448794087885
2012-07-03,-0.6166139673632756
2012-07-05,-0.46902818476297975
2012-07-06,-0.5813947982690183
2012-07-09,-0.8858374093255316
2012-07-10,-0.7859479826629776
2012-07-11,-0.5578603867659883
2012-07-12,-0.46391100405831326
2012-07-13,-0.7004723674337462
2012-07-16,-0.3452037593180178
2012-07-17,-0.440958975144984
2012-07-18,-0.18231210981318402
2012-07-19,-0.30814696754350845
2012-07-20,-0.28094769611242815
2012-07-23,-0.7342468066391782
2012-07-24,-0.9694275236962483
2012-07-25,-1.0435574828300422
2012-07-26,-0.9874959908737068
2012-07-27,-0.331157994678166
2012-07-30,0.027528380631924632
2012-07-31,0.07497523106864443
2012-08-01,0.09386109013259417
2012-08-02,0.4828362863404183
2012-08-03,0.2643670028477964
2012-08-06,1.5770857849042041
2012-08-07,1.551380740771663
2012-08-08,3.0358639728885213
2012-08-09,2.2398108705076556
2012-08-10,3.295052626010053
2012-08-13,2.5921431150293226
2012-08-14,2.378234134602043
2012-08-15,1.9836157641745145
2012-08-16,2.2197200999886846
2012-08-17,2.3395487337576815
2012-08-20,3.4568772126447636
2012-08-21,3.8262328775698604
2012-08-22,3.768879292366625
2012-08-23,3.1585305797076737
2012-08-24,2.8055251357695536
2012-08-27,3.2730676160323995
2012-08-28,3.0031513877733986
2012-08-29,2.4422129520205638
2012-08-30,2.433700947129941
2012-08-31,1.997920948717237
2012-09-04,2.3702602660132404
2012-09-05,2.9023623138768864
2012-09-06,3.3183482039130956
2012-09-07,3.1918130276284766
2012-09-10,3.722510845161355
2012-09-11,4.346450616912228
2012-09-12,4.462589513265107
2012-09-13,4.351323261117651
2012-09-14,4.36389743701713
2012-09-17,4.101594250660431
2012-09-18,3.9177297433182843
2012-09-19,4.299531965972373
2012-09-20,4.3289070039686806
2012-09-21,5.066552128055126
2012-09-24,6.0907456990562086
2012-09-25,5.8806523182419825
2012-09-26,5.12503161345895
2012-09-27,4.530089400493131
2012-09-28,5.316227514741306
2012-10-01,4.732618164912663
2012-10-02,5.711658112462665
2012-10-03,6.688127882737154
2012-10-04,6.2431192858525195
2012-10-05,6.048062676154253
2012-10-08,5.5402288350432
2012-10-09,5.609408236943335
2012-10-10,4.427469596709719
2012-10-11,4.292947722292525
2012-10-12,4.040838348092622
2012-10-15,4.054086374758015
2012-10-16,3.852542739867366
2012-10-17,4.8713324577354005
2012-10-18,4.56362639242617
2012-10-19,4.9594565431299165
2012-10-22,4.382567903766183
2012-10-23,3.901673085161434
2012-10-24,2.974574316152364
2012-10-25,3.491694788590814
2012-10-26,3.3122795186524527
2012-10-31,2.137903740619746
2012-11-01,2.252253206126637
2012-11-02,3.784841690354023
2012-11-05,4.661476490646351
2012-11-06,4.233546845660769
2012-11-07,3.8304232064721946
2012-11-08,3.4237450177386544
2012-11-09,2.9210905102875255
2012-11-12,2.5040500818135603
2012-11-13,4.2722577706164415
2012-11-14,3.788471892991227
2012-11-15,2.570828759391495
2012-11-16,3.0229158161369907
2012-11-19,3.091738460410402
2012-11-20,4.451113860819546
2012-11-21,5.060531977877292
2012-11-23,5.123311991114913
2012-11-26,6.598402559744115
2012-11-27,6.662477850147208
2012-11-28,7.591092803472797
2012-11-29,8.010219053247926
2012-11-30,7.23894052129087
2012-12-03,7.0788211513616615
2012-12-04,5.6242481168098175
2012-12-05,5.805597754772726
2012-12-06,5.918797363165802
2012-12-07,5.602990859843933
2012-12-10,5.736954374267707
2012-12-11,5.567621654529044
2012-12-12,7.218740741090604
2012-12-13,6.518043599245524
2012-12-14,7.40945158041733
2012-12-17,7.971714968401877
2012-12-18,8.993778307024158
2012-12-19,9.107885861637412
2012-12-20,8.982164175473194
2012-12-21,9.784124369149138
2012-12-24,8.245260245903594
2012-12-26,8.128719005493844
2012-12-27,7.543238867620725
2012-12-28,7.212183533588921
2012-12-31,6.682650695137426
2013-01-02,8.208957610274954
2013-01-03,8.50108464630466
2013-01-04,8.25575677434819
2013-01-07,7.593419523601587
2013-01-08,7.513644381493978
2013-01-09,7.520210835787795
2013-01-10,8.015750659043148
2013-01-11,8.301526244332189
2013-01-14,7.859607678178215
2013-01-15,7.941348592014066
2013-01-16,7.713370425338858
2013-01-17,8.046684306835209
2013-01-18,8.061206063358991
2013-01-22,7.4836426765227415
2013-01-23,7.26063775469239
2013-01-24,7.200276044211551
2013-01-25,7.134231164338575
2013-01-28,7.685477719125721
2013-01-29,7.098831858992164
2013-01-30,7.500273747564441
2013-01-31,7.371092390958259
2013-02-01,7.637026439493697
2013-02-04,8.007646472442957
2013-02-05,6.694005759011976
2013-02-06,6.952709631389553
2013-02-07,6.325190461153773
2013-02-08,6.25030168003602
2013-02-11,6.283011609814795
2013-02-12,6.159282091830724
2013-02-13,6.236430306226149
2013-02-14,7.014916714079105
2013-02-15,6.48910973712421
2013-02-19,6.572056757669907
2013-02-20,7.148985263933278
2013-02-21,5.932420834024266
2013-02-22,5.23514516738514
2013-02-25,5.6790154665977415
2013-02-26,4.70806052502485
2013-02-27,4.7408026901060865
2013-02-28,5.128716578767377
2013-03-01,5.11509482831759
2013-03-04,4.965734880735048
2013-03-05,5.515600897175651
2013-03-06,5.61943431008322
2013-03-07,6.012527275970939
2013-03-08,6.3672004591992355
2013-03-11,7.792619864334688
2013-03-12,7.576295463801631
2013-03-13,6.7284320217111695
2013-03-14,6.678633239105562
2013-03-15,7.045666182154188
2013-03-18,6.314488810801861
2013-03-19,6.106605803144507
2013-03-20,5.594510258275882
2013-03-21,5.745335586158741
2013-03-22,5.100140503428923
2013-03-25,5.816614167130372
2013-03-26,5.58706189313799
2013-03-27,6.3761509637210505
2013-03-28,6.016953959605505
2013-04-01,5.527452333640002
2013-04-02,5.378464101345435
2013-04-03,6.039664090443993
2013-04-04,5.762884604507781
2013-04-05,5.744186737184394
