,Q,Omega
2010-12-13,0.008838947929494533,0.09581010369134244
2010-12-14,0.008849198451909603,0.09581523149605674
2010-12-15,0.008931651550233208,0.09582778134337983
2010-12-16,0.008885526263034989,0.09585022864699655
2010-12-17,0.009895866086671595,0.09578820230231147
2010-12-20,0.009593297629543359,0.09580800066823476
2010-12-21,0.00913804012167415,0.09577120100847064
2010-12-22,0.010678770449088918,0.09548629502083264
2010-12-23,0.010225547684112308,0.09549564030896569
2010-12-27,0.009674142868824325,0.09544311551383727
2010-12-28,0.009154693464196137,0.09539880869249955
2010-12-29,0.009055897741224016,0.09542181439215297
2010-12-30,0.009493450119906769,0.09549607300037197
2010-12-31,0.007839559303848276,0.09477857414819732
2011-01-03,0.007904122528584412,0.08346109099123498
2011-01-04,0.009246937000730683,0.08343818911559714
2011-01-05,0.009464467066627276,0.08329786052586903
2011-01-06,0.008959557873750959,0.09498933055202918
2011-01-07,0.006910236089915594,0.08340301959059414
2011-01-10,0.005692296180056309,0.08351799091085135
2011-01-11,0.005570004272247741,0.08351333166196415
2011-01-12,0.005416471610120208,0.08344014237373065
2011-01-13,0.007469777986970687,0.09620856213286606
2011-01-14,0.008885174135892987,0.09581173989327302
2011-01-18,0.01009354992587242,0.09600088033729834
2011-01-19,0.009351051527088854,0.0957573552762316
2011-01-20,0.009746325786838707,0.09556953760552521
2011-01-21,0.009153669063452443,0.09575642819354675
2011-01-24,0.008596551976622667,0.09535748206773743
2011-01-25,0.008930161189418176,0.09536356282532933
2011-01-26,0.011713878595595887,0.08100131550994377
2011-01-27,0.0123428323009837,0.08112890955228573
2011-01-28,0.012285872303679335,0.09195381647297847
2011-01-31,0.011175040348424618,0.09283064382141117
2011-02-01,0.011127640882450145,0.0928107280620938
2011-02-02,0.0154859397574178,0.08972292383795415
2011-02-03,0.017285046688756852,0.08764733467893654
2011-02-04,0.020490031171389884,0.08410234183963762
2011-02-07,0.02099053230572639,0.08397898988103807
2011-02-08,0.016453391434247726,0.07731930027231908
2011-02-09,0.01795616781296407,0.07699326870804457
2011-02-10,0.016167684115971758,0.0758576143267911
2011-02-11,0.01657716495769702,0.07560406341381519
2011-02-14,0.018962754638860237,0.07438031277721918
2011-02-15,0.018015106733090994,0.0743542726575027
2011-02-16,0.01935899730965321,0.07338696475004136
2011-02-18,0.0200330893634722,0.07349699173270438
2011-02-22,0.02317991643722644,0.07046998805174248
2011-02-23,0.01977431924268904,0.07042155744347971
2011-02-24,0.020888180120372433,0.06964314017499916
2011-02-25,0.02181939714708653,0.0694958543269234
2011-02-28,0.023223196876195208,0.06923263236334005
2011-03-01,0.02049611148263473,0.06499268724572892
2011-03-02,0.02033826847047557,0.06509768749656207
2011-03-03,0.021152696445540457,0.06500599262128212
2011-03-04,0.019946168332898053,0.06391516525913553
2011-03-07,0.01929913437233043,0.06411996246559117
2011-03-08,0.022483320181785272,0.06066071081432277
2011-03-09,0.02376646961359296,0.06018439176142609
2011-03-10,0.0230273621186121,0.05999657676349596
2011-03-11,0.020772706515538593,0.060814464176551584
2011-03-14,0.01770162034529169,0.057988028938827006
2011-03-15,0.0171372949262363,0.058152032229974907
2011-03-16,0.01448696152828033,0.05983622569801828
2011-03-17,0.009230956676604255,0.02918876166019302
2011-03-18,0.01156230600959946,0.03711186563545999
2011-03-21,0.012674104665787514,0.04594032739151368
2011-03-22,0.013833561714540078,0.04652403297938193
2011-03-23,0.013687271706297256,0.046555562352340284
2011-03-24,0.014886867521529863,0.046252697657695185
2011-03-25,0.016736880842093012,0.04596820697338058
2011-03-28,0.017778601716349932,0.04525898772488823
2011-03-29,0.017139166522405026,0.04524013919726548
2011-03-30,0.018148426776377184,0.04532172131874382
2011-03-31,0.021842159971194236,0.04253743025391169
2011-04-01,0.022092458663032777,0.04251204831146919
2011-04-04,0.01947650555630381,0.022468582516755962
2011-04-05,0.019755704463519024,0.022443920524721696
2011-04-06,0.019444068115674007,0.022398750276722116
2011-04-07,0.017708047250479045,0.02146328373602447
2011-04-08,0.016784998808723542,0.021438653720933426
2011-04-11,0.019019754123791234,0.034282635655945776
2011-04-12,0.01861637918094867,0.03440636156253502
2011-04-13,0.016435316401975535,0.03427750375375614
2011-04-14,0.016745495679131386,0.03427430192788181
2011-04-15,0.016320408343185606,0.03420425330874317
2011-04-18,0.017926201389035445,0.03312722147483026
2011-04-19,0.01650259423669549,0.033803394320645296
2011-04-20,0.016803420326114225,0.03387639741527486
2011-04-21,0.01974696736109579,0.034272844688659376
2011-04-25,0.018233500668434748,0.03319351814032897
2011-04-26,0.017535035581506354,0.03315691256307325
2011-04-27,0.01757496163806512,0.03316819552507369
2011-04-28,0.01835596480935999,0.033278604292908756
2011-04-29,0.021729980576619196,0.05771804193723579
2011-05-02,0.021634655918972744,0.05771266300146296
2011-05-03,0.0214038187008219,0.057710967373440426
2011-05-04,0.01799791070171283,0.034973089449243336
2011-05-05,0.017342501639283022,0.03510352488250128
2011-05-06,0.015845990159747,0.035788163538608794
2011-05-09,0.01546030935818452,0.03580197892523241
2011-05-10,0.015649223558116418,0.035823239909551906
2011-05-11,0.016792925599766875,0.05743127199268137
2011-05-12,0.016116976496577826,0.057934032305437796
2011-05-13,0.020256801536794346,0.05354980437939366
2011-05-16,0.019345641766311625,0.05416023137241705
2011-05-17,0.020052450284532914,0.05410296221470628
2011-05-18,0.019084036059004307,0.05394416549968819
2011-05-19,0.018599384782568694,0.0537742612464527
2011-05-20,0.019273168770823714,0.053911213106969336
2011-05-23,0.019532903265615513,0.053674408374021966
2011-05-24,0.018956508537828827,0.054300865562197285
2011-05-25,0.019248155572717137,0.05428133037561628
2011-05-26,0.02131332721933094,0.05371058028571216
2011-05-27,0.02158088013853964,0.05370334107494279
2011-05-31,0.022074177573450524,0.053767572452683036
2011-06-01,0.02216261472189193,0.053849915151903224
2011-06-02,0.02221147076322702,0.053794892980117845
2011-06-03,0.02221258650440141,0.05379514996652429
2011-06-06,0.019459587939504343,0.05115046807085289
2011-06-07,0.017634089918347976,0.05162814772446474
2011-06-08,0.01794351221796534,0.05173455209379837
2011-06-09,0.017855626974193302,0.051812496751482195
2011-06-10,0.017791971801392133,0.05178518003337591
2011-06-13,0.014860720547957097,0.05348365002544718
2011-06-14,0.014708519733821347,0.03487337934996017
2011-06-15,0.014469585407238795,0.034735881374055866
2011-06-16,0.011654910894905791,0.03586748815911076
2011-06-17,0.011793394996451913,0.035847985850484564
2011-06-20,0.012680030226275944,0.035850791137632045
2011-06-21,0.013173926247070014,0.03581298635709625
2011-06-22,0.013553855260340007,0.036070575030905924
2011-06-23,0.012528584131681987,0.03621223549294975
2011-06-24,0.011606564739900143,0.03637806068275947
2011-06-27,0.011819447021851108,0.03626135046949015
2011-06-28,0.010535525733690265,0.03539797911235612
2011-06-29,0.011586356278178304,0.035448264187888975
2011-06-30,0.011920829409925417,0.035565174566019944
2011-07-01,0.012982413736425377,0.03578790290525049
2011-07-05,0.013537256182389334,0.03574509676341631
2011-07-06,0.013200812967134956,0.035712083697893894
2011-07-07,0.013444059073894375,0.03561243203359263
2011-07-08,0.012155035366778035,0.034944134777753835
2011-07-11,0.01101198566317441,0.03496775195856428
2011-07-12,0.00895870945766732,0.03648510734775047
2011-07-13,0.00823951811502009,0.03648573858229626
2011-07-14,0.009385004105357994,0.036842764249808986
2011-07-15,0.008523654122298533,0.036877907505590224
2011-07-18,0.008039027981490133,0.036746332363469275
2011-07-19,0.006695333566203413,0.01849605397796399
2011-07-20,0.007363009226622338,0.018613675621073293
2011-07-21,0.007370254395868918,0.01861546439056071
2011-07-22,0.010057288266594057,0.03666267845055844
2011-07-25,0.008745986099318216,0.03618576285925361
2011-07-26,0.009036312593928718,0.03623178545503766
2011-07-27,0.009578775247517853,0.03620788955055675
2011-07-28,0.007199039765514495,0.03698848437756021
2011-07-29,0.00743228918716779,0.036873411406231286
2011-08-01,0.008324498963734512,0.0368303317414261
2011-08-02,0.007189718529938854,0.018728939347700552
2011-08-03,0.005899281429268452,0.019301004547869226
2011-08-04,0.006454420533693031,0.019302525035608167
2011-08-05,0.001824293280107075,0.022774118724631184
2011-08-08,0.0016792879760312099,0.022745774262585124
2011-08-09,-0.004145084905580578,0.02781495329443322
2011-08-10,-0.00019681298256296056,0.032521788989285406
2011-08-11,-0.003061011485222274,0.03538929770851608
2011-08-12,-0.0006201997899509072,0.03632314945034604
2011-08-15,6.808983671164706e-05,0.03650281903181072
2011-08-16,0.0015565751432509369,0.036736736975823095
2011-08-17,0.0014304414426529832,0.03679070977095406
2011-08-18,0.001887782239586697,0.03684186889074951
2011-08-19,0.00015690785179014666,0.038988782666181596
2011-08-22,-0.001145189541006466,0.03932662441879432
2011-08-23,-0.0018579484687418978,0.03907140742040471
2011-08-24,4.066820425558799e-05,0.0404588166750914
2011-08-25,0.001111399840842861,0.04061020932712921
2011-08-26,0.0014922637710571684,0.040326357592435
2011-08-29,0.0009046591194146486,0.04010003238533211
2011-08-30,0.003171755100977358,0.06165861444524745
2011-08-31,0.0028356006513568207,0.04064406033040689
2011-09-01,0.005140339438614622,0.06173257971956342
2011-09-02,0.003393312142485828,0.06102788651171048
2011-09-06,0.0005413348292774271,0.040724745161874076
2011-09-07,-0.0024702420887715484,0.0424396743809254
2011-09-08,-0.000385640083778981,0.04312721687292313
2011-09-09,-0.0017103351518421772,0.043554500994734346
2011-09-12,-0.003916417289632876,0.044434773956970784
2011-09-13,-0.004282296947107269,0.04439920168204426
2011-09-14,-0.0039027371080935236,0.044518393801660824
2011-09-15,-0.003269329400687244,0.04477556850699343
2011-09-16,-0.0026026767055725352,0.045054903797423926
2011-09-19,-0.0022653873404240694,0.045018423923226414
2011-09-20,-0.0038812009155185854,0.04538444663675451
2011-09-21,-0.0034401730880304635,0.04532299392745411
2011-09-22,-0.005271190566068824,0.046018909258619164
2011-09-23,-0.007920128124912102,0.04724705634486229
2011-09-26,-0.007806277792754407,0.04727838906672506
2011-09-27,-0.005987730776180455,0.04811941064939126
2011-09-28,-0.004894047219793854,0.048466847696468425
2011-09-29,-0.006199081325979044,0.048756602380931276
2011-09-30,-0.005276801776524974,0.04910740992995275
2011-10-03,-0.007037351352664423,0.0501978447186894
2011-10-04,-0.009079929894748578,0.05113970378284739
2011-10-05,-0.008099140768975123,0.05171694950341385
2011-10-06,-0.00702070150331697,0.05176046475500656
2011-10-07,-0.005236956757140586,0.0524354981528448
2011-10-10,-0.005774979558188717,0.05256156322204948
2011-10-11,-0.002978243012539871,0.05452539793675136
2011-10-12,-0.0028236973656837997,0.05451177837433646
2011-10-13,-0.0026186071447312077,0.08073377770940121
2011-10-14,-0.003742325525510537,0.08037169347326939
2011-10-17,-0.002538234024285489,0.08072204453237272
2011-10-18,-0.004424302266132161,0.08152509361201637
2011-10-19,-0.003122073465996173,0.05548691835739264
2011-10-20,-0.0037242520493162698,0.055769290195531264
2011-10-21,-0.0025854501703722606,0.055836438181296015
2011-10-24,-0.0015562104949654394,0.05647201259181662
2011-10-25,-0.0016374564171794794,0.05643889438133027
2011-10-26,-0.0030226696985608628,0.056804871676325946
2011-10-27,-0.0024935379926990697,0.05692460155082406
2011-10-28,0.0009397858202892564,0.08815959905928919
2011-10-31,0.001246942216279678,0.08802501208041999
2011-11-01,-0.001414301383723038,0.06033609979833857
2011-11-02,-0.0047085294612808455,0.06126274257577843
2011-11-03,-0.0036451990959698176,0.061438890412084265
2011-11-04,-0.0023215240075269814,0.062007987301374495
2011-11-07,-0.002848520608648966,0.06210919930218336
2011-11-08,-0.00339158325322723,0.06212779786652708
2011-11-09,-0.0025622618007238103,0.06241924097091535
2011-11-10,-0.005377945437200704,0.06489097815916296
2011-11-11,-0.004424306159278786,0.06493535753858116
2011-11-14,-0.0034047255582174392,0.0654454528246178
2011-11-15,-0.004277828843158589,0.06555601922556854
2011-11-16,-0.004244526138716453,0.06555768037635161
2011-11-17,-0.00577573498214469,0.06572664262251732
2011-11-18,-0.007451930848178813,0.06575428593707154
2011-11-21,-0.006028709310792779,0.06532867395830004
2011-11-22,-0.0074371655731318926,0.06584238664054508
2011-11-23,-0.007521708500706386,0.06584648247123971
2011-11-25,-0.00954329536656182,0.06637162853312244
2011-11-28,-0.010520364730855469,0.06633051503643973
2011-11-29,-0.007538302817890128,0.06763049077116567
2011-11-30,-0.007772503715077936,0.06758422809029865
2011-12-01,-0.005750356236836451,0.06955219878139905
2011-12-02,-0.005307558930265274,0.06950506726487903
2011-12-05,-0.003697730416502106,0.09521649977789183
2011-12-06,-0.0033445231449316334,0.09537485940455494
2011-12-07,-0.003468423080951755,0.0953982160627135
2011-12-08,-0.0013860326818408049,0.09447290588318528
2011-12-09,-0.0037261541847851036,0.08054928192284119
2011-12-12,-0.002487011793729305,0.05786519877638708
2011-12-13,-0.0025305935731278436,0.08120380210586382
2011-12-14,-0.0016747168284528264,0.057154371336751386
2011-12-15,-0.003534615840969946,0.07997712566226405
2011-12-16,-0.0036953924571604116,0.07993168592263895
2011-12-19,-0.004981648388692435,0.07955297347869471
2011-12-20,-0.005416994141137623,0.07964817901064428
2011-12-21,-0.0035970968030271254,0.08084829376123139
2011-12-22,-0.00421885004550342,0.08073729706853426
2011-12-23,-0.0034194838012029786,0.08089169446997323
2011-12-27,-0.002738746275565833,0.08097896337937478
2011-12-28,-0.0031362358960900483,0.08092579160611289
2011-12-29,-0.004678494140190632,0.0811479085555541
2011-12-30,-0.0035817244741730135,0.08136363977829776
2012-01-03,-0.004217284492758217,0.08125574520073739
2012-01-04,-0.00297983092160836,0.08193015768282114
2012-01-05,-0.0025334300192892457,0.057008277896171085
2012-01-06,-0.002654472302460303,0.05702560550637287
2012-01-09,-0.004063229774292487,0.0819160256751072
2012-01-10,-0.003948571302585263,0.08192198137089289
2012-01-11,-0.0032532697248356846,0.0820673658740377
2012-01-12,-0.0027126687107826347,0.08187330017215501
2012-01-13,-0.0027384169877478523,0.08187130713616621
2012-01-17,-0.0034464262862202526,0.08196544791416466
2012-01-18,-0.003289971483363182,0.08198799154087615
2012-01-19,-0.0014686255173183198,0.08192247291290362
2012-01-20,-0.0013303926268270043,0.08195687605102546
2012-01-23,-0.0024234018211638855,0.0814715765411498
2012-01-24,-0.002642831234719961,0.0814234313828814
2012-01-25,-0.002635806691692675,0.0814228712889752
2012-01-26,-0.002682263793803925,0.08140709202889712
2012-01-27,-0.003366744048551482,0.08126579240678855
2012-01-30,-0.003659247235268007,0.08127824458754816
2012-01-31,-0.004407745197270017,0.0813529992059716
2012-02-01,-0.004111181591660017,0.08136685812032779
2012-02-02,-0.002517095235768822,0.08144001337447866
2012-02-03,-0.0020306686154742976,0.081400052948327
2012-02-06,0.0004641290400016474,0.08162355975809768
2012-02-07,0.00010652618207250923,0.08161922213171953
2012-02-08,-5.944063850338321e-06,0.08160066856540883
2012-02-09,-0.0006599434077529988,0.08145356668627578
2012-02-10,0.00018761446827026171,0.0812870657599343
2012-02-13,-0.0006228680458426947,0.08144920074385038
2012-02-14,0.0006611242069789845,0.08144781190863143
2012-02-15,0.0007561518692553514,0.08143049687371834
2012-02-16,0.00045070831110752274,0.0814436885831653
2012-02-17,0.000709592034195979,0.08154617304084957
2012-02-21,0.0006617988831267888,0.0815385611764497
2012-02-22,0.0008953988484088996,0.0814962083658743
2012-02-23,0.0018295075895131956,0.08104918290392847
2012-02-24,0.002165752278023549,0.08110505002147021
2012-02-27,0.0020106114125909265,0.08106646416254364
2012-02-28,0.0012780619396621925,0.08099319195494985
2012-02-29,0.0011402568563500027,0.08096069922697403
2012-03-01,4.924262440870741e-05,0.08084489778945697
2012-03-02,0.002367424637657817,0.08012354080780099
2012-03-05,0.001851970276772563,0.08020088575977086
2012-03-06,0.0018644210558643195,0.08019875628600472
2012-03-07,0.0008540444924862834,0.08088722977495957
2012-03-08,0.0011779915847593436,0.08096922735883626
2012-03-09,0.0024516742677998544,0.08105975619010053
2012-03-12,0.0018354735552611626,0.08093709023774694
2012-03-13,0.0032533221112484626,0.08032164757421836
2012-03-14,0.004307234977034985,0.08077588499628068
2012-03-15,0.0031794788589793784,0.08062549911144279
2012-03-16,0.00499840936349285,0.07990224900210652
2012-03-19,0.005632244574331986,0.07991774238166179
2012-03-20,0.005494862584099732,0.0798976821304074
2012-03-21,0.004754088664583775,0.07997123998039847
2012-03-22,0.0035301069263048925,0.07964953140977658
2012-03-23,0.003665423403513783,0.07959826838210184
2012-03-26,0.004449341460249283,0.07955118324236335
2012-03-27,0.00603058088426028,0.07966607431715476
2012-03-28,0.00507756864904683,0.07964105308836537
2012-03-29,0.003674515797063668,0.07960287200488166
2012-03-30,0.002685518054652293,0.07942016402502337
2012-04-02,0.0022149746231286183,0.07926385771950786
2012-04-03,0.002377949071655892,0.07935208859901789
2012-04-04,0.0017554430137007393,0.0794832730653909
2012-04-05,0.0007675939211157551,0.07981321231618588
2012-04-09,8.824830383654075e-05,0.07974503439470429
2012-04-10,-2.271523633066576e-05,0.0797756300816232
2012-04-11,6.908436466913337e-05,0.07969592657185663
2012-04-12,0.001336543278710553,0.07981482572335398
2012-04-13,0.0018947051832005034,0.08010234188896764
2012-04-16,0.001179849820233067,0.08043112866594315
2012-04-17,0.001210957903439147,0.08043630667171846
2012-04-18,0.002984973674674578,0.0806506067460858
2012-04-19,0.002087949048101756,0.0804161721738711
2012-04-20,0.0015469056073198605,0.08039693688054235
2012-04-23,0.0007184146070386773,0.08004970414137164
2012-04-24,-0.0001472299084636846,0.08020642987339756
2012-04-25,0.0005130758979262019,0.08018251519324976
2012-04-26,0.0010411947637523364,0.0803314169067865
2012-04-27,0.002965330626828407,0.07972567325923338
2012-04-30,0.0033038853287069457,0.07975297604121753
2012-05-01,0.0032795488625756656,0.07975765941170904
2012-05-02,0.004090920210353093,0.07978151412769971
2012-05-03,0.0055336743907277285,0.07889591717301629
2012-05-04,0.004706186816105164,0.0789688217658001
2012-05-07,0.007603967332654262,0.0743792286987273
2012-05-08,0.0076738139060942645,0.0743908981526249
2012-05-09,0.0119063510147565,0.06703193386840021
2012-05-10,0.007528568929032372,0.0629008147135342
2012-05-11,0.011328308409469445,0.058846566327913546
2012-05-14,0.007689852666164726,0.05566723859776903
2012-05-15,0.005904100295246578,0.05570460467912267
2012-05-16,0.003892079358914249,0.05526649043538143
2012-05-17,0.004095167677446659,0.055198647774828996
2012-05-18,0.002639313248552375,0.055653244581878425
2012-05-21,0.005058088227969159,0.05297605455671949
2012-05-22,0.007567419744339006,0.052975816778399035
2012-05-23,0.007083178191101595,0.052918478071041906
2012-05-24,0.0047069967113128105,0.05166174934587904
2012-05-25,0.004302257402318025,0.05159754524547546
2012-05-29,0.0057219735251497926,0.050809704510207616
2012-05-30,0.005532617002576053,0.05072339882863368
2012-05-31,0.002311379536471751,0.05039250270234472
2012-06-01,0.0024219305287804457,0.05039185799385706
2012-06-04,0.0002877998372765027,0.050876436582620095
2012-06-05,0.0010470886352554859,0.05079080560346791
2012-06-06,0.0028802498531606885,0.05017183084507351
2012-06-07,0.005643746518625999,0.050756460193852916
2012-06-08,0.004079834542895706,0.04977894492087299
2012-06-11,0.0050621279581241204,0.04960195652734294
2012-06-12,0.007119223239031182,0.07820310649167417
2012-06-13,0.008006867284124796,0.08319532044165395
2012-06-14,0.0067571333695146,0.07837223512483904
2012-06-15,0.005659449636048973,0.04902643517862351
2012-06-18,0.0052683854716674495,0.04880165507080866
2012-06-19,0.005036709291876982,0.048792351915366766
2012-06-20,0.007262801462016947,0.048544343635791264
2012-06-21,0.00711901532779482,0.04852732005748583
2012-06-22,0.007607314122698081,0.04792675744463755
2012-06-25,0.011242037901328815,0.07743902023147595
2012-06-26,0.009680559720099104,0.07816854623712927
2012-06-27,0.007798102711616631,0.045987487325148055
2012-06-28,0.007260230705483818,0.045717713816038126
2012-06-29,0.008408695679586613,0.04509667913230153
2012-07-02,0.009326405451007403,0.04568578038342964
2012-07-03,0.011799169718186774,0.04459437437092348
2012-07-05,0.0143921321430595,0.07350103974800812
2012-07-06,0.012982453918249095,0.07338842273829159
2012-07-09,0.010649439162792798,0.07308179930934888
2012-07-10,0.00864084269402077,0.04228241313065162
2012-07-11,0.009357686878854188,0.07194187263186248
2012-07-12,0.006342793950712349,0.04090804419855365
2012-07-13,0.0060004277836171694,0.040994498568446315
2012-07-16,0.006400502980110662,0.04121513173748402
2012-07-17,0.006631784908834373,0.06941311141501239
2012-07-18,0.0054629182942985,0.04088531422479035
2012-07-19,0.0079948416473998,0.06753490068371197
2012-07-20,0.006935486364811491,0.066764717786936
2012-07-23,0.0078198942165454,0.06618405250345755
2012-07-24,0.006358217557480722,0.06638519899090227
2012-07-25,0.003954167499551175,0.0656564894556347
2012-07-26,0.0033531185106119915,0.06541137126086465
2012-07-27,0.006014934526345683,0.06585008211248361
2012-07-30,0.006025985277353206,0.06585840348260916
2012-07-31,0.0025623917125023343,0.03857250643037279
2012-08-01,0.002698919313528064,0.06139989258538622
2012-08-02,0.005477153380868369,0.05877717857199341
2012-08-03,0.007702879382661713,0.05660205606020724
2012-08-06,0.00853468048866789,0.057300668354960047
2012-08-07,0.0069244511609753345,0.05649440420921833
2012-08-08,0.007882677258236413,0.05627871289292225
2012-08-09,0.007639796948086115,0.05622568928905409
2012-08-10,0.006865329046159927,0.05600731555347965
2012-08-13,0.010989252612638565,0.0514602139489801
2012-08-14,0.009689718692212005,0.05138666910219564
2012-08-15,0.0077071919060076755,0.050206814434320755
2012-08-16,0.008968862170440496,0.04962985012006028
2012-08-17,0.009482437756545515,0.0496516138786764
2012-08-20,0.011303140471966006,0.049199811154706494
2012-08-21,0.011964905451456159,0.04895280316093104
2012-08-22,0.01184141505424246,0.04896457876341922
2012-08-23,0.013233150881639932,0.048016805048541854
2012-08-24,0.012942462189541482,0.04809726175414849
2012-08-27,0.015351334594231816,0.04661529163827346
2012-08-28,0.015939753427433628,0.04653441805011495
2012-08-29,0.01268463761442983,0.04456996784583962
2012-08-30,0.012002504505428882,0.04452381378774135
2012-08-31,0.007260478289438544,0.04010401773533509
2012-09-04,0.008426607916611198,0.040117690339222085
2012-09-05,0.007696258861752553,0.0222152835093459
2012-09-06,0.007217010883843283,0.022116489393797425
2012-09-07,0.008560484184524722,0.02263330295595211
2012-09-10,0.009021872533601458,0.040977296527445674
2012-09-11,0.010684584379712979,0.03948403488934852
2012-09-12,0.009979267873848638,0.0390920261147255
2012-09-13,0.012458704953143935,0.03791396645902386
2012-09-14,0.014154537812961075,0.03797415648670461
2012-09-17,0.01558921416806506,0.037907441749519544
2012-09-18,0.01481693009751877,0.03798401642420207
2012-09-19,0.014716156919091426,0.03799145701304357
2012-09-20,0.015737724125006493,0.03788395621564503
2012-09-21,0.01292492958492814,0.035950014907350086
2012-09-24,0.013647308105302684,0.03562200448702451
2012-09-25,0.012852766422419894,0.0355933579162652
2012-09-26,0.011712916392497573,0.03575140578647868
2012-09-27,0.011061656899823339,0.03588404933754017
2012-09-28,0.013040040880766622,0.03541415731232556
2012-10-01,0.011404896089211077,0.03540456650020422
2012-10-02,0.01171705638600157,0.03542395871039001
2012-10-03,0.010042159094535189,0.03432613333576187
2012-10-04,0.010444228011150535,0.03429426354817355
2012-10-05,0.0113733324281,0.03435235478792144
2012-10-08,0.01228590228295867,0.034184275342062524
2012-10-09,0.011524187683351263,0.03428742158033636
2012-10-10,0.009652479255919241,0.03440099778237521
2012-10-11,0.00931384819888322,0.0344278963328774
2012-10-12,0.008996361559187876,0.03434268348597286
2012-10-15,0.00990236036139611,0.03401422087330603
2012-10-16,0.009094287720214714,0.019663531280238587
2012-10-17,0.008614823386406876,0.019356410201180393
2012-10-18,0.00895747196451933,0.03358672787278185
2012-10-19,0.008234986253047142,0.019260236285974237
2012-10-22,0.0070569758956721,0.019530103618519746
2012-10-23,0.007358847829858367,0.019524709946609483
2012-10-24,0.00569033365848075,0.0200295242268239
2012-10-25,0.005745752021627582,0.02002189053070839
2012-10-26,0.005789248195584876,0.020023716354123793
2012-10-31,0.00638758338250311,0.019872617777827464
2012-11-01,0.006435656298727479,0.019873270876196034
2012-11-02,0.006252416009783635,0.019790910455650682
2012-11-05,0.00568104806446692,0.01987612224545358
2012-11-06,0.004883577096569925,0.019671643669555646
2012-11-07,0.00555538697465329,0.019759405449664213
2012-11-08,0.004054009756573613,0.020121207336571106
2012-11-09,0.003376165953963955,0.02019862638734155
2012-11-12,0.003160639099087815,0.020195552200952024
2012-11-13,0.003911599966123166,0.02462231718131418
2012-11-14,0.003241547407646586,0.019926898546793477
2012-11-15,0.0028062322494437283,0.020053339415878016
2012-11-16,0.0026583130933006344,0.02007804992614175
2012-11-19,0.0018556475950045996,0.024662881176440082
2012-11-20,0.0032768397822530364,0.02511773867319237
2012-11-21,0.0026545263888615575,0.02505849305367737
2012-11-23,0.0033368444239128656,0.020472551627844858
2012-11-26,0.0042677548985425445,0.02960312116736543
2012-11-27,0.0038473190139431427,0.02959962557732374
2012-11-28,0.003928510302211863,0.029595512238497663
2012-11-29,0.0044969163706902095,0.029703029196994864
2012-11-30,0.005459778544707256,0.02967327068328719
2012-12-03,0.005221694717231398,0.02962850198704964
2012-12-04,0.005909021781513991,0.029540253200773737
2012-12-05,0.006240669233512581,0.029513837520871104
2012-12-06,0.008376939376579509,0.02816945006077473
2012-12-07,0.007901373279052947,0.028065547723305922
2012-12-10,0.006962298835891194,0.02763311262658161
2012-12-11,0.007411681245924854,0.027612819019975483
2012-12-12,0.007986441929908808,0.027621069151007024
2012-12-13,0.007158190397350242,0.027340601713790862
2012-12-14,0.007517611671802883,0.027249953367026968
2012-12-17,0.006725788081229677,0.02703414064295149
2012-12-18,0.00660531551760028,0.027015341496055452
2012-12-19,0.005409169271749216,0.027193542133793668
2012-12-20,0.006344220885374913,0.026911140556897903
2012-12-21,0.006776504452734685,0.026878738938236706
2012-12-24,0.006906471858820152,0.026834228170809202
2012-12-26,0.006301003107264122,0.03273720997671972
2012-12-27,0.005126499340727421,0.032337163114717384
2012-12-28,0.005963973189110882,0.032239281985979924
2012-12-31,0.0056168213203375925,0.03235351823267432
2013-01-02,0.007222079882046779,0.032454737604929534
2013-01-03,0.007350866686173463,0.03250965519656948
2013-01-04,0.00576324018883962,0.0325394196469738
2013-01-07,0.007591979130784564,0.0321883886903992
2013-01-08,0.009381406664822687,0.050619579597053176
2013-01-09,0.0097697007200003,0.05050442895298399
2013-01-10,0.010188668053868671,0.031217176957608037
2013-01-11,0.013289709245577486,0.049374116568008136
2013-01-14,0.012615350596068772,0.04912127239649897
2013-01-15,0.011197795180993567,0.04860357887896124
2013-01-16,0.012697750704273503,0.047638147421278136
2013-01-17,0.011960322651036194,0.04760919911180555
2013-01-18,0.011465722097653607,0.047258626532931815
2013-01-22,0.012316826450937114,0.046967856372363254
2013-01-23,0.013340347060638339,0.04674570577120452
2013-01-24,0.012527886609616764,0.04665584430872004
2013-01-25,0.014323270828210798,0.04590117700034948
2013-01-28,0.014833319082430867,0.046177318972423595
2013-01-29,0.013360593013187264,0.04551152896253205
2013-01-30,0.013132040616800844,0.04547398019421268
2013-01-31,0.012882952457398197,0.04547068951830452
2013-02-01,0.012937560427906529,0.04545224066581422
2013-02-04,0.013857399206264638,0.04586286713923502
2013-02-05,0.012138292547793899,0.029102903124012494
2013-02-06,0.012998484477816962,0.028956190851509318
2013-02-07,0.013833452986850792,0.02864367361098052
2013-02-08,0.012356712821981052,0.028976307360202968
2013-02-11,0.013322518235004913,0.028834280948848944
2013-02-12,0.014204641284618073,0.028591992155993038
2013-02-13,0.014477742788594115,0.02861049106024016
2013-02-14,0.014799302980793513,0.028638865637664608
2013-02-15,0.016129374458923634,0.027869484267531653
2013-02-19,0.018796025184792647,0.02955116041838304
2013-02-20,0.02007758466223946,0.029485052610087596
2013-02-21,0.02052579748329849,0.029302555545286525
